Provincia,Partido,Localidad,ADSL,Cablemodem,Dial up,Fibra optica,Otros,Satelital,Wimax,Wireless,Total general
Buenos Aires,25 de Mayo,25 de Mayo,874,4542,0,3,0,852,0,706,6977
Buenos Aires,25 de Mayo,Del Valle,181,0,0,0,10,1,0,0,192
Buenos Aires,25 de Mayo,Gobernador Ugarte,0,0,0,0,0,0,0,181,181
Buenos Aires,25 de Mayo,Norberto de la Riestra,0,782,0,6,167,0,0,327,1282
Buenos Aires,25 de Mayo,Lucas Monteverde,0,0,0,0,0,0,0,6,6
Buenos Aires,25 de Mayo,Ernestina,66,0,0,0,0,0,0,0,66
Buenos Aires,25 de Mayo,Pedernales,568,0,0,0,0,0,0,7,575
Buenos Aires,9 de Julio,12 de Octubre,0,0,0,0,0,0,0,19,19
Buenos Aires,9 de Julio,9 de Julio,4313,3354,82,6228,83,1,0,831,14892
Buenos Aires,9 de Julio,Alfredo Demarchi  (Est. Facundo Quiroga),450,0,0,0,60,0,0,0,510
Buenos Aires,9 de Julio,Dudignac,0,0,1,0,0,0,0,463,464
Buenos Aires,9 de Julio,Manuel B. Gonnet  (Est. French),199,0,0,2,2,0,0,0,203
Buenos Aires,9 de Julio,Villa General Fournier  (Est. 9 de Julio Sud),0,0,0,118,0,0,0,42,160
Buenos Aires,9 de Julio,Patricios,81,0,0,0,0,0,0,0,81
Buenos Aires,Adolfo Alsina,Carhué,780,0,1,1417,1,0,0,283,2482
Buenos Aires,Adolfo Alsina,Maza,0,0,0,390,0,2,0,14,406
Buenos Aires,Adolfo Alsina,Rivera,0,0,0,1202,0,0,0,0,1202
Buenos Aires,Adolfo Alsina,Colonia San Miguel Arcángel,0,0,0,208,0,0,0,0,208
Buenos Aires,Adolfo Alsina,Esteban Agustín Gascón,0,0,0,60,0,0,0,0,60
Buenos Aires,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves  (Est. Chaves),549,0,2,943,0,0,0,313,1807
Buenos Aires,Adolfo Gonzales Chaves,De la Garma,0,0,0,654,6,0,0,57,717
Buenos Aires,Adolfo Gonzales Chaves,Juan E. Barra,0,0,0,0,0,0,0,46,46
Buenos Aires,Adolfo Gonzales Chaves,Vásquez,0,0,0,0,0,0,0,14,14
Buenos Aires,Alberti,Alberti   (Est. Andrés Vaccarezza),457,0,6,1,0,0,0,8,472
Buenos Aires,Alberti,Mechita,285,0,0,0,0,0,0,0,285
Buenos Aires,Almirante Brown,Adrogué,214,9299,59,11440,2,1,0,26,21041
Buenos Aires,Almirante Brown,Burzaco,142,16627,35,11333,40,2,0,310,28489
Buenos Aires,Almirante Brown,Claypole,5,7652,3,4140,13,0,0,2,11815
Buenos Aires,Almirante Brown,Don Orione,0,5407,0,0,0,0,0,1,5408
Buenos Aires,Almirante Brown,Glew,55,8227,10,11652,12,0,0,54,20010
Buenos Aires,Almirante Brown,Jose Mármol,0,7432,1,1410,2,0,0,1,8846
Buenos Aires,Almirante Brown,Longchamps,30,9657,20,14739,24,0,0,1,24471
Buenos Aires,Almirante Brown,Malvinas Argentinas,2,5417,3,44,2,0,0,1,5469
Buenos Aires,Almirante Brown,Ministro Rivadavia,3,3474,4,4066,4,0,0,1,7552
Buenos Aires,Almirante Brown,Rafael Calzada,37,10549,15,9925,193,0,0,340,21059
Buenos Aires,Almirante Brown,San Francisco Solano,26,4296,4,3253,131,0,0,2,7712
Buenos Aires,Almirante Brown,San Jose,3,9378,2,167,0,3,0,1,9554
Buenos Aires,Arrecifes,Arrecifes,906,1153,12,4393,60,1,0,1878,8403
Buenos Aires,Arrecifes,Todd,0,0,0,304,0,0,0,0,304
Buenos Aires,Arrecifes,Viña,50,60,0,0,0,0,0,0,110
Buenos Aires,Avellaneda,Avellaneda,1486,8664,48,5897,68,5,0,80,16248
Buenos Aires,Avellaneda,Crucesita,1,4887,0,2825,2,0,0,0,7715
Buenos Aires,Avellaneda,Dock Sud,11,675,0,2415,12,0,0,26,3139
Buenos Aires,Avellaneda,Gerli,3,5975,0,4534,0,0,0,0,10512
Buenos Aires,Avellaneda,Pineyro,9,5948,1,2403,0,0,0,0,8361
Buenos Aires,Avellaneda,Sarandí,1935,9969,67,11897,4,3,0,1,23876
Buenos Aires,Avellaneda,Villa Domínico,16,8812,2,7111,11,0,0,626,16578
Buenos Aires,Avellaneda,Wilde,2053,12456,66,13337,8,0,0,87,28007
Buenos Aires,Ayacucho,Ayacucho,2053,0,2,0,0,0,0,139,2194
Buenos Aires,Ayacucho,La Constancia,0,0,0,0,0,0,0,10,10
Buenos Aires,Ayacucho,Solanet,0,0,0,0,0,0,0,27,27
Buenos Aires,Ayacucho,Udaquiola,0,0,0,0,0,1,0,46,47
Buenos Aires,Azul,Azul,2424,13918,51,56,65,2,0,1145,17661
Buenos Aires,Azul,Cacharí,0,0,2,0,0,0,0,521,523
Buenos Aires,Azul,Chillar,0,0,0,0,0,1,0,565,566
Buenos Aires,Bahía Blanca,Bahía Blanca,4690,103210,402,9967,493,14,0,2764,121540
Buenos Aires,Bahía Blanca,Cabildo,0,193,4,6,5,0,0,153,361
Buenos Aires,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),373,1488,1,0,0,0,0,15,1877
Buenos Aires,Bahía Blanca,Ingeniero White,0,0,0,1,0,8,0,0,9
Buenos Aires,Balcarce,Balcarce,1503,11090,38,37,47,0,0,883,13598
Buenos Aires,Balcarce,Los Pinos,0,0,0,0,9,0,0,30,39
Buenos Aires,Balcarce,Napaleofú,0,0,0,15,0,0,0,50,65
Buenos Aires,Balcarce,Ramos Otero,0,0,0,0,0,0,0,8,8
Buenos Aires,Balcarce,San Agustín,0,0,0,0,3,0,0,72,75
Buenos Aires,Balcarce,Villa Laguna La Brava,0,0,0,0,0,0,0,42,42
Buenos Aires,Baradero,Baradero,1726,6904,0,3,0,1,0,809,9443
Buenos Aires,Baradero,Villa Alsina  (Est. Alsina),120,0,0,0,0,0,0,150,270
Buenos Aires,Baradero,Irineo Portela,0,0,0,1,0,1,0,76,78
